"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
2.58296166515088e-09,-2.21580544517864,0.12,0.633,8.33883343977311e-05,"heterozygous","Zbtb16","DOWN","Zbtb16"
7.00184554442106e-05,0.881717045654517,0.14,0,1,"heterozygous","Med12","UP","Med12"
0.000114386667552098,-1.13215920378755,0.36,0.633,1,"heterozygous","Mcf2l","DOWN","Mcf2l"
0.000115965789237324,0.810286131712131,0.84,0.578,1,"heterozygous","Jmjd1c","UP","Jmjd1c"
0.000238032728508698,1.21447510432328,0.4,0.156,1,"heterozygous","Rassf8","UP","Rassf8"
0.000356103964560854,-1.41407433994932,0,0.22,1,"heterozygous","Apold1","DOWN","Apold1"
0.000514719178959198,0.519839237297984,0.92,0.927,1,"heterozygous","Foxp1","UP","Foxp1"
0.000538507127089281,-1.07816832087647,0.38,0.651,1,"heterozygous","Nostrin","DOWN","Nostrin"
0.000560783280055605,1.24999345708888,0.6,0.376,1,"heterozygous","Tfrc","UP","Tfrc"
0.000845553118488718,0.631087135199909,0.1,0,1,"heterozygous","Adamtsl2","UP","Adamtsl2"
0.0010830936273526,-1.25016080717727,0.1,0.349,1,"heterozygous","Cttnbp2nl","DOWN","Cttnbp2nl"
0.00121693549720835,-0.677698831411466,0.22,0.532,1,"heterozygous","Lrch3","DOWN","Lrch3"
0.00125031410603673,-0.908856123802303,0.26,0.541,1,"heterozygous","Mat2a","DOWN","Mat2a"
0.00128369143315818,0.615787371526929,0.64,0.422,1,"heterozygous","Pnisr","UP","Pnisr"
0.00133292051118892,-1.15816088226131,0.1,0.358,1,"heterozygous","Btg2","DOWN","Btg2"
0.00138997977399249,-1.33630236184705,0.3,0.523,1,"heterozygous","Paqr5","DOWN","Paqr5"
0.00151606899551202,0.913510151769458,0.28,0.092,1,"heterozygous","Pla2g4a","UP","Pla2g4a"
0.00157377519519926,1.11583292080798,0.66,0.55,1,"heterozygous","Slc6a6","UP","Slc6a6"
0.0015962070050136,-0.962148493934516,0.08,0.321,1,"heterozygous","Ptpn9","DOWN","Ptpn9"
0.00160492723952344,-1.26641322238633,0.44,0.624,1,"heterozygous","Slc2a1","DOWN","Slc2a1"
0.0017150004413282,-0.758446134427772,0.64,0.807,1,"heterozygous","Rbpms","DOWN","Rbpms"
0.00171962227283994,-1.11554314338709,0.12,0.358,1,"heterozygous","Slc38a2","DOWN","Slc38a2"
0.00174278973754784,0.858049072008891,0.14,0.018,1,"heterozygous","Mms22l","UP","Mms22l"
0.00178229620140114,0.928977930338748,0.16,0.028,1,"heterozygous","Vrk2","UP","Vrk2"
0.00179856236349055,0.704152991749526,0.14,0.018,1,"heterozygous","Gm8098","UP","Gm8098"
0.00199774213961161,0.782593884597317,0.16,0.028,1,"heterozygous","Mmp28","UP","Mmp28"
0.00210284209250111,0.813411259576964,0.14,0.018,1,"heterozygous","Mfng","UP","Mfng"
0.00211493964546122,-0.690689395602594,0.34,0.606,1,"heterozygous","Gnas","DOWN","Gnas"
0.00215065396336614,-1.02315896539782,0.08,0.303,1,"heterozygous","Ncald","DOWN","Ncald"
0.00220904733562786,-1.17687562510032,0.12,0.349,1,"heterozygous","Acer2","DOWN","Acer2"
0.00229953544420331,-1.16188010022912,0.06,0.266,1,"heterozygous","Dusp1","DOWN","Dusp1"
0.00240025718941485,-0.850503676854722,0.06,0.275,1,"heterozygous","Per1","DOWN","Per1"
0.00240425864344153,0.834975612305354,0.32,0.128,1,"heterozygous","Pcp4l1","UP","Pcp4l1"
0.00266969851834105,-0.784341842534386,0.22,0.477,1,"heterozygous","Ube2d3","DOWN","Ube2d3"
0.00268448583829627,-1.12461298007694,0.02,0.202,1,"heterozygous","Rgs7bp","DOWN","Rgs7bp"
0.00294048305112344,0.889850928662701,0.48,0.266,1,"heterozygous","Slc3a2","UP","Slc3a2"
0.00315726177069008,-0.781884359899625,0.04,0.229,1,"heterozygous","Kdm5b","DOWN","Kdm5b"
0.00327080935525718,1.08045506471705,0.56,0.394,1,"heterozygous","Nxn","UP","Nxn"
0.00332532570174021,-0.710765542983106,0,0.156,1,"heterozygous","Cog7","DOWN","Cog7"
0.00344215043637098,-0.814980378428212,0.04,0.239,1,"heterozygous","Gm26532","DOWN","Gm26532"
0.00356969802611488,-1.00201234197328,0.02,0.193,1,"heterozygous","Proser2","DOWN","Proser2"
0.00369235609480654,0.882648932906036,0.24,0.083,1,"heterozygous","AU040320","UP","AU040320"
0.00374024778834531,-1.17758544880856,0.06,0.248,1,"heterozygous","Tmem252","DOWN","Tmem252"
0.00382697341984652,-1.28000361225444,0.18,0.404,1,"heterozygous","Nfkbia","DOWN","Nfkbia"
0.00403343705575619,-1.63314405071783,0.24,0.459,1,"heterozygous","Clic4","DOWN","Clic4"
0.00417750583013803,-0.831219180545771,0.02,0.193,1,"heterozygous","Sec61a1","DOWN","Sec61a1"
0.00442864540804652,-0.793109139094208,0.02,0.193,1,"heterozygous","A230057D06Rik","DOWN","A230057D06Rik"
0.00452798239052322,-0.736969525473554,0,0.147,1,"heterozygous","Ensa","DOWN","Ensa"
0.00482670765084439,0.91390581109357,0.48,0.321,1,"heterozygous","Vps13d","UP","Vps13d"
0.00482935568978662,-0.748398099281186,0.02,0.183,1,"heterozygous","Dcaf7","DOWN","Dcaf7"
0.00482935568978662,-0.898510127399849,0.02,0.183,1,"heterozygous","Nup153","DOWN","Nup153"
0.00493878561327728,-0.74259334220036,0.14,0.376,1,"heterozygous","Copa","DOWN","Copa"
0.00495056659574953,-0.856361038173579,0.1,0.312,1,"heterozygous","Cisd2","DOWN","Cisd2"
0.00501361439832695,0.818040586588783,0.48,0.294,1,"heterozygous","Mob3b","UP","Mob3b"
0.00502242933877054,-0.817241196991173,0.02,0.183,1,"heterozygous","Ephx1","DOWN","Ephx1"
0.00505463516817219,0.65091446217689,0.1,0.009,1,"heterozygous","Fkrp","UP","Fkrp"
